 ,Area1,Mean1,StdDev1,Min1,Max1,IntDen1,RawIntDen1,Area2,Mean2,StdDev2,Min2,Max2,IntDen2,RawIntDen2,Area3,Mean3,StdDev3,Min3,Max3,IntDen3,RawIntDen3,Area4,Mean4,StdDev4,Min4,Max4,IntDen4,RawIntDen4,Area5,Mean5,StdDev5,Min5,Max5,IntDen5,RawIntDen5,Area6,Mean6,StdDev6,Min6,Max6,IntDen6,RawIntDen6,Area7,Mean7,StdDev7,Min7,Max7,IntDen7,RawIntDen7,Area8,Mean8,StdDev8,Min8,Max8,IntDen8,RawIntDen8,Area9,Mean9,StdDev9,Min9,Max9,IntDen9,RawIntDen9,Area10,Mean10,StdDev10,Min10,Max10,IntDen10,RawIntDen10,Area11,Mean11,StdDev11,Min11,Max11,IntDen11,RawIntDen11,Area12,Mean12,StdDev12,Min12,Max12,IntDen12,RawIntDen12,Area13,Mean13,StdDev13,Min13,Max13,IntDen13,RawIntDen13,Area14,Mean14,StdDev14,Min14,Max14,IntDen14,RawIntDen14,Area15,Mean15,StdDev15,Min15,Max15,IntDen15,RawIntDen15,Area16,Mean16,StdDev16,Min16,Max16,IntDen16,RawIntDen16
650,401.087,87.994,19.421,16,148,35293.211,102777,400.400,121.425,27.754,49,205,48618.348,141581,548.403,112.024,28.621,30,198,61434.230,178902,500.328,109.919,22.315,44,196,54995.555,160152,597.852,114.418,36.257,43,245,68404.828,199201,597.852,198.022,125.647,43,556,118388.172,344757,597.852,168.431,70.724,37,325,100697.102,293239,730.747,102.871,20.228,36,172,75172.820,218910,879.437,189.051,109.152,26,512,166258.266,484159,434.053,109.811,22.451,37,191,47663.707,138801,787.064,94.562,20.358,25,167,74426.617,216737,434.053,93.451,19.884,20,170,40562.621,118122,848.875,204.127,100.020,41,521,173278.312,504602,372.241,149.736,37.777,61,311,55737.977,162314,548.403,93.359,18.206,25,157,51198.285,149094,597.852,102.032,23.820,31,189,60999.836,177637
651,401.087,88.690,18.777,24,156,35572.391,103590,400.400,119.222,27.970,36,213,47736.508,139013,548.403,111.232,28.036,27,218,60999.836,177637,500.328,109.124,22.971,32,188,54597.559,158993,597.852,114.660,35.396,17,244,68549.742,199623,597.852,197.376,126.136,42,553,118001.852,343632,597.852,168.904,70.556,30,330,100979.375,294061,730.747,104.375,20.702,32,181,76272.031,222111,879.437,189.136,109.118,40,539,166333.469,484378,434.053,113.454,22.550,42,201,49245.047,143406,787.064,98.353,20.364,35,166,77410.047,225425,434.053,96.174,19.817,37,170,41744.590,121564,848.875,205.600,98.215,44,486,174528.609,508243,372.241,150.865,37.255,57,279,56158.297,163538,548.403,95.847,19.014,29,164,52562.594,153067,597.852,102.506,23.761,34,196,61283.480,178463
652,401.087,87.957,19.835,29,148,35278.445,102734,400.400,120.279,27.591,32,213,48159.570,140245,548.403,111.925,28.198,37,223,61379.977,178744,500.328,108.021,22.315,45,195,54046.066,157387,597.852,112.225,36.883,36,259,67094.086,195384,597.852,195.892,125.743,35,598,117114.516,341048,597.852,166.203,70.786,30,329,99365.070,289360,730.747,102.090,21.008,36,180,74601.750,217247,879.437,190.103,109.518,38,531,167184.062,486855,434.053,113.615,21.740,42,184,49314.758,143609,787.064,98.406,20.290,30,172,77451.594,225546,434.053,97.303,19.375,42,166,42234.617,122991,848.875,206.739,98.715,49,481,175495.609,511059,372.241,149.039,38.199,49,275,55478.371,161558,548.403,94.180,19.431,17,167,51648.477,150405,597.852,101.775,23.936,37,197,60846.336,177190
653,401.087,88.550,19.285,22,164,35516.074,103426,400.400,118.265,27.189,45,200,47353.277,137897,548.403,111.728,28.213,27,200,61271.805,178429,500.328,110.202,21.910,48,183,55137.035,160564,597.852,116.787,37.486,32,259,69821.680,203327,597.852,198.814,125.637,19,586,118861.719,346136,597.852,169.577,70.310,43,345,101381.828,295233,730.747,103.710,20.392,32,176,75785.781,220695,879.437,190.387,109.763,36,534,167433.703,487582,434.053,113.873,22.194,44,207,49426.703,143935,787.064,98.857,20.106,28,169,77806.664,226580,434.053,95.719,19.907,31,160,41547.137,120989,848.875,206.004,98.589,43,470,174872.016,509243,372.241,150.981,37.978,60,252,56201.219,163663,548.403,96.871,18.872,39,160,53124.391,154703,597.852,101.320,24.007,29,187,60574.367,176398
654,401.087,86.466,19.188,20,144,34680.250,100992,400.400,121.352,28.295,47,207,48589.504,141497,548.403,110.209,28.280,33,212,60438.727,176003,500.328,110.791,22.971,41,189,55431.668,161422,597.852,115.346,36.199,34,236,68960.102,200818,597.852,200.217,125.625,41,590,119700.289,348578,597.852,169.018,70.301,40,318,101048.047,294261,730.747,103.946,20.225,37,170,75958.164,221197,879.437,189.054,109.134,36,513,166261.359,484168,434.053,114.891,23.253,45,200,49868.652,145222,787.064,97.333,20.920,24,175,76607.180,223087,434.053,95.338,19.736,29,164,41381.621,120507,848.875,203.563,98.175,49,479,172799.266,503207,372.241,150.784,37.473,36,260,56128.078,163450,548.403,94.882,18.707,32,161,52033.766,151527,597.852,101.300,23.525,26,178,60562.348,176363
655,401.087,89.467,18.419,21,155,35884.195,104498,400.400,122.000,28.132,47,204,48848.770,142252,548.403,112.875,28.381,34,212,61901.250,180262,500.328,110.942,23.235,46,182,55507.215,161642,597.852,113.829,35.680,34,249,68052.844,198176,597.852,198.449,126.632,39,598,118642.977,345499,597.852,167.565,70.646,32,343,100178.914,291730,730.747,103.212,20.441,33,176,75421.781,219635,879.437,188.873,109.614,41,537,166102.359,483705,434.053,112.680,22.176,47,193,48909.207,142428,787.064,97.949,19.605,26,171,77091.719,224498,434.053,95.683,19.368,24,163,41531.344,120943,848.875,204.758,98.037,48,506,173813.656,506161,372.241,150.846,37.589,57,266,56151.082,163517,548.403,96.599,19.788,26,177,52975.016,154268,597.852,102.367,23.266,30,190,61200.379,178221
656,401.087,87.482,18.512,37,145,35087.859,102179,400.400,122.489,27.807,48,236,49044.504,142822,548.403,109.868,27.369,33,226,60252.262,175460,500.328,108.739,21.943,38,201,54405.258,158433,597.852,113.797,35.918,39,249,68033.961,198121,597.852,197.190,125.766,39,570,117890.250,343307,597.852,168.072,70.126,33,332,100482.133,292613,730.747,102.587,20.247,33,166,74965.406,218306,879.437,189.965,108.932,44,514,167062.156,486500,434.053,111.451,21.598,47,176,48375.566,140874,787.064,97.230,20.179,31,167,76526.484,222852,434.053,96.049,20.000,36,166,41690.336,121406,848.875,204.296,99.306,49,520,173421.500,505019,372.241,151.367,38.021,61,267,56345.102,164082,548.403,94.698,18.982,38,184,51932.809,151233,597.852,101.485,23.079,26,196,60673.266,176686
657,401.087,89.122,19.068,31,148,35745.465,104094,400.400,119.385,26.815,36,201,47801.754,139203,548.403,112.662,28.159,27,199,61784.152,179921,500.328,110.431,22.580,38,189,55251.730,160898,597.852,115.063,36.217,45,248,68790.805,200325,597.852,197.466,125.326,39,574,118055.766,343789,597.852,168.009,69.866,25,338,100444.703,292504,730.747,103.581,20.457,39,180,75691.344,220420,879.437,188.618,108.404,36,527,165877.438,483050,434.053,112.118,21.525,41,182,48665.051,141717,787.064,96.323,20.168,33,169,75812.219,220772,434.053,93.499,20.233,32,155,40583.570,118183,848.875,204.597,98.351,45,524,173676.984,505763,372.241,150.018,37.843,57,273,55843.059,162620,548.403,95.435,19.319,33,165,52336.641,152409,597.852,102.350,23.913,32,187,61190.078,178191
658,401.087,89.509,18.681,35,151,35901.023,104547,400.400,120.929,27.129,31,225,48419.867,141003,548.403,113.542,28.225,31,230,62266.965,181327,500.328,110.717,23.882,43,189,55394.582,161314,597.852,117.165,36.797,36,248,70047.289,203984,597.852,200.146,126.762,44,592,119657.711,348454,597.852,169.204,70.571,23,346,101158.969,294584,730.747,103.925,20.290,40,176,75942.711,221152,879.437,189.273,110.071,20,533,166454.000,484729,434.053,113.684,22.652,47,184,49344.633,143696,787.064,100.133,20.433,45,171,78811.102,229505,434.053,98.599,19.556,29,166,42797.102,124629,848.875,207.338,98.626,31,492,176004.188,512540,372.241,149.147,37.348,36,264,55518.547,161675,548.403,93.922,19.561,28,163,51506.996,149993,597.852,101.338,23.761,29,183,60585.355,176430
659,401.087,90.801,18.829,27,150,36418.863,106055,400.400,120.524,27.221,47,210,48257.785,140531,548.403,112.903,28.256,34,222,61916.359,180306,500.328,111.156,23.099,30,211,55614.699,161955,597.852,116.132,36.677,37,261,69429.523,202185,597.852,199.684,126.763,42,576,119381.617,347650,597.852,168.030,70.946,31,355,100457.406,292541,730.747,103.383,20.237,38,171,75547.117,220000,879.437,190.271,108.694,41,526,167331.375,487284,434.053,112.153,22.506,39,188,48680.504,141762,787.064,96.329,20.833,21,184,75817.031,220786,434.053,94.997,20.255,35,169,41233.617,120076,848.875,203.258,99.619,36,479,172540.688,502454,372.241,150.917,38.452,57,258,56177.523,163594,548.403,94.996,19.031,37,156,52096.266,151709,597.852,102.929,24.087,36,185,61536.562,179200
660,401.087,88.474,18.828,18,156,35485.855,103338,400.400,120.200,27.983,49,214,48127.980,140153,548.403,112.067,28.801,30,205,61457.926,178971,500.328,107.068,22.783,37,188,53569.090,155998,597.852,114.488,35.592,38,264,68447.062,199324,597.852,196.382,125.515,40,557,117407.438,341901,597.852,165.960,70.217,33,325,99219.812,288937,730.747,102.221,20.568,37,188,74697.555,217526,879.437,189.827,109.544,36,531,166940.938,486147,434.053,110.689,22.118,48,196,48044.879,139911,787.064,95.962,19.772,32,165,75528.578,219946,434.053,94.656,19.269,38,162,41085.613,119645,848.875,204.403,98.570,43,489,173512.500,505284,372.241,151.278,38.839,52,245,56311.793,163985,548.403,95.082,19.339,38,158,52143.309,151846,597.852,101.742,23.481,35,187,60826.422,177132
661,401.087,89.300,18.801,21,149,35816.891,104302,400.400,121.250,27.943,37,207,48548.641,141378,548.403,112.632,28.318,30,217,61767.668,179873,500.328,109.054,23.607,37,191,54562.879,158892,597.852,116.746,35.724,37,245,69796.609,203254,597.852,198.832,125.879,42,597,118872.023,346166,597.852,168.647,69.571,31,330,100825.875,293614,730.747,103.586,20.188,22,197,75695.469,220432,879.437,188.879,108.800,36,543,166107.516,483720,434.053,111.960,22.139,40,180,48596.371,141517,787.064,96.211,20.568,29,185,75724.312,220516,434.053,95.039,20.172,26,153,41251.816,120129,848.875,202.848,98.184,47,473,172192.828,501441,372.241,149.784,36.500,50,268,55755.836,162366,548.403,95.252,19.095,31,166,52236.371,152117,597.852,103.676,24.396,31,195,61982.977,180500
662,401.087,87.559,18.970,27,149,35118.766,102269,400.400,122.757,27.530,38,214,49151.988,143135,548.403,110.884,29.433,41,216,60808.906,177081,500.328,107.762,22.626,37,187,53916.262,157009,597.852,115.530,36.142,26,241,69069.641,201137,597.852,197.834,125.821,30,565,118275.539,344429,597.852,168.106,71.546,39,339,100502.734,292673,730.747,104.008,20.305,40,169,76003.492,221329,879.437,188.788,108.489,35,533,166027.500,483487,434.053,112.804,22.360,44,184,48962.773,142584,787.064,98.271,20.760,24,181,77345.828,225238,434.053,96.299,19.889,30,165,41798.848,121722,848.875,204.352,98.640,35,488,173468.891,505157,372.241,151.921,37.160,58,280,56551.141,164682,548.403,95.820,19.693,30,171,52547.828,153024,597.852,102.468,23.908,38,189,61260.816,178397
663,401.087,88.590,19.127,17,150,35532.215,103473,400.400,122.081,28.079,51,199,48881.047,142346,548.403,111.311,28.675,37,212,61043.102,177763,500.328,111.938,22.852,46,187,56005.484,163093,597.852,116.173,36.267,36,239,69454.586,202258,597.852,200.407,125.781,38,576,119813.953,348909,597.852,168.839,70.254,44,323,100940.570,293948,730.747,104.341,20.502,26,181,76246.961,222038,879.437,186.804,108.506,43,524,164282.359,478405,434.053,112.611,22.066,48,186,48878.988,142340,787.064,97.933,20.419,37,175,77079.695,224463,434.053,96.919,19.856,42,169,42067.727,122505,848.875,205.382,98.876,40,479,174343.859,507705,372.241,150.058,37.342,37,265,55857.824,162663,548.403,95.569,19.644,20,162,52410.473,152624,597.852,103.356,24.002,29,188,61791.707,179943
664,401.087,88.832,18.951,28,145,35629.395,103756,400.400,121.735,27.204,51,211,48742.660,141943,548.403,111.713,28.976,38,203,61263.906,178406,500.328,110.430,23.201,43,188,55251.387,160897,597.852,115.524,36.140,30,244,69066.547,201128,597.852,198.807,126.772,43,575,118857.250,346123,597.852,167.335,69.261,35,335,100041.898,291331,730.747,102.813,20.466,19,178,75130.234,218786,879.437,190.343,109.241,43,528,167394.906,487469,434.053,112.924,22.817,46,176,49014.973,142736,787.064,98.436,20.119,33,164,77475.289,225615,434.053,95.450,19.446,30,156,41430.383,120649,848.875,204.090,97.777,37,499,173247.062,504511,372.241,150.109,37.308,61,258,55876.711,162718,548.403,94.915,19.718,35,152,52051.621,151579,597.852,102.941,24.876,32,195,61543.773,179221
665,401.087,89.539,19.192,16,156,35912.695,104581,400.400,120.227,28.470,41,213,48138.969,140185,548.403,111.941,29.676,40,203,61388.902,178770,500.328,112.145,21.966,45,192,56109.188,163395,597.852,116.107,36.215,38,233,69415.094,202143,597.852,198.735,126.650,34,568,118813.984,345997,597.852,167.981,69.793,45,337,100427.875,292455,730.747,103.282,20.468,37,167,75473.289,219785,879.437,187.636,109.040,38,527,165014.141,480536,434.053,112.237,22.274,37,185,48716.902,141868,787.064,98.614,20.725,25,180,77615.734,226024,434.053,97.445,20.355,20,155,42296.430,123171,848.875,205.952,99.337,44,489,174827.719,509114,372.241,151.375,38.420,63,258,56347.852,164090,548.403,96.314,19.417,30,164,52819.113,153814,597.852,101.440,24.281,24,198,60646.137,176607
666,401.087,91.084,18.796,34,152,36532.527,106386,400.400,121.575,27.641,40,218,48678.785,141757,548.403,114.626,28.602,47,210,62861.387,183058,500.328,110.908,22.843,40,196,55490.391,161593,597.852,114.861,36.059,28,246,68669.930,199973,597.852,197.456,125.912,46,586,118049.586,343771,597.852,168.118,71.126,27,334,100509.945,292694,730.747,103.112,21.132,35,185,75348.984,219423,879.437,189.877,107.351,44,512,166984.547,486274,434.053,111.781,22.069,43,181,48518.766,141291,787.064,97.250,20.343,25,175,76541.594,222896,434.053,97.013,20.578,31,168,42108.934,122625,848.875,205.086,98.714,47,499,174092.500,506973,372.241,148.585,38.866,56,254,55309.422,161066,548.403,92.976,19.325,37,158,50988.125,148482,597.852,103.316,23.387,26,186,61768.012,179874
667,401.087,89.299,18.360,33,153,35816.547,104301,400.400,118.842,27.607,45,206,47584.383,138570,548.403,112.327,27.872,29,208,61600.434,179386,500.328,109.922,22.938,36,183,54997.273,160157,597.852,115.431,36.536,42,242,69010.922,200966,597.852,198.431,125.416,42,607,118632.672,345469,597.852,168.152,68.750,22,320,100529.867,292752,730.747,102.800,20.593,30,181,75120.969,218759,879.437,188.727,107.449,34,506,165973.594,483330,434.053,113.385,22.382,41,191,49215.172,143319,787.064,97.516,20.233,32,173,76751.406,223507,434.053,95.744,20.981,26,166,41557.785,121020,848.875,204.012,98.303,35,497,173180.438,504317,372.241,152.092,37.606,63,273,56615.012,164868,548.403,96.757,18.933,40,175,53061.895,154521,597.852,103.617,24.087,40,186,61947.953,180398
668,401.087,88.750,19.237,25,145,35596.430,103660,400.400,119.721,27.412,40,198,47936.363,139595,548.403,112.773,28.153,30,206,61844.934,180098,500.328,110.830,22.224,37,194,55451.242,161479,597.852,114.815,36.561,40,266,68642.453,199893,597.852,196.962,123.919,44,580,117754.266,342911,597.852,166.867,70.341,34,344,99762.031,290516,730.747,102.126,20.817,40,176,74628.195,217324,879.437,190.608,108.270,27,520,167627.734,488147,434.053,113.149,22.073,47,201,49112.496,143020,787.064,98.514,20.535,37,173,77536.758,225794,434.053,96.487,19.819,28,161,41880.574,121960,848.875,205.443,99.058,30,483,174395.031,507854,372.241,152.504,37.178,64,264,56768.168,165314,548.403,96.572,19.534,18,162,52960.590,154226,597.852,104.052,24.071,35,199,62207.902,181155
669,401.087,89.061,18.877,36,153,35721.082,104023,400.400,121.181,27.995,26,213,48520.824,141297,548.403,112.725,28.731,29,214,61818.836,180022,500.328,113.364,23.143,45,201,56719.402,165172,597.852,116.544,36.390,32,242,69676.078,202903,597.852,197.625,125.395,37,579,118150.547,344065,597.852,168.515,71.650,28,333,100747.234,293385,730.747,102.727,20.914,29,192,75067.398,218603,879.437,188.965,108.358,31,519,166182.719,483939,434.053,111.764,21.847,33,183,48511.555,141270,787.064,96.830,20.167,22,166,76211.594,221935,434.053,96.767,19.430,31,160,42002.137,122314,848.875,205.108,99.047,30,507,174111.047,507027,372.241,151.610,37.337,52,260,56435.414,164345,548.403,95.001,19.525,35,172,52099.012,151717,597.852,102.261,24.009,35,189,61136.852,178036
670,401.087,88.860,18.685,22,142,35640.383,103788,400.400,119.980,28.283,35,214,48040.070,139897,548.403,111.434,28.460,40,206,61110.754,177960,500.328,109.806,22.331,38,183,54939.238,159988,597.852,115.549,37.401,29,254,69080.977,201170,597.852,198.365,125.908,27,601,118592.836,345353,597.852,168.723,69.645,38,351,100871.547,293747,730.747,104.709,20.064,43,174,76515.844,222821,879.437,191.645,109.477,47,532,168539.781,490803,434.053,112.162,22.884,37,187,48684.281,141773,787.064,97.259,19.771,33,161,76548.805,222917,434.053,94.812,20.366,24,174,41153.262,119842,848.875,203.993,97.990,35,482,173164.641,504271,372.241,150.644,37.620,62,270,56075.879,163298,548.403,94.870,19.363,30,162,52027.242,151508,597.852,102.416,23.333,26,192,61229.566,178306
671,401.087,88.710,19.180,26,153,35580.289,103613,400.400,121.799,28.058,36,209,48768.414,142018,548.403,113.087,28.587,29,205,62017.316,180600,500.328,108.272,22.910,45,190,54171.750,157753,597.852,114.970,36.743,26,247,68734.828,200162,597.852,198.238,126.153,41,586,118517.289,345133,597.852,167.425,70.474,36,333,100095.469,291487,730.747,103.226,19.839,24,199,75431.742,219664,879.437,189.401,109.387,43,545,166565.953,485055,434.053,112.685,21.996,49,180,48911.266,142434,787.064,96.896,20.262,24,182,76263.445,222086,434.053,97.290,19.700,44,161,42229.125,122975,848.875,205.423,98.598,52,518,174378.547,507806,372.241,150.323,37.034,59,251,55956.379,162950,548.403,93.863,19.311,41,166,51474.719,149899,597.852,101.373,24.230,27,178,60605.961,176490
672,401.087,88.313,19.075,29,155,35421.297,103150,400.400,118.503,27.680,47,196,47448.742,138175,548.403,111.802,28.865,33,208,61312.668,178548,500.328,112.531,22.474,56,193,56302.520,163958,597.852,115.961,36.324,43,246,69327.531,201888,597.852,198.365,124.521,36,579,118592.836,345353,597.852,167.444,69.959,27,344,100106.805,291520,730.747,103.309,20.703,34,186,75492.867,219842,879.437,189.820,108.128,40,522,166934.406,486128,434.053,114.301,22.279,37,194,49612.480,144476,787.064,98.861,19.955,38,181,77809.758,226589,434.053,96.930,20.019,35,171,42072.535,122519,848.875,205.702,98.620,45,476,174615.500,508496,372.241,153.092,38.411,45,270,56987.254,165952,548.403,96.767,19.485,28,156,53067.387,154537,597.852,100.822,24.050,20,221,60276.645,175531
673,401.087,88.319,19.719,0,151,35423.703,103157,400.400,120.076,27.827,31,196,48078.531,140009,548.403,110.989,27.840,40,212,60866.598,177249,500.328,110.023,23.018,34,205,55047.754,160304,597.852,113.714,36.083,27,264,67984.164,197976,597.852,196.866,124.935,37,623,117696.922,342744,597.852,166.917,70.691,31,342,99791.906,290603,730.747,102.519,20.148,35,175,74915.617,218161,879.437,190.603,108.462,41,500,167623.609,488135,434.053,111.953,22.496,49,192,48593.625,141509,787.064,97.545,20.101,31,180,76773.734,223572,434.053,96.838,20.309,28,172,42032.699,122403,848.875,203.969,98.817,39,478,173144.047,504211,372.241,153.147,37.834,43,255,57007.512,166011,548.403,96.364,19.488,26,184,52846.586,153894,597.852,102.474,24.133,32,187,61264.250,178407
674,401.087,88.064,18.614,32,156,35321.371,102859,400.400,120.236,27.198,44,206,48142.402,140195,548.403,111.410,28.247,26,215,61097.359,177921,500.328,108.097,22.868,45,183,54084.184,157498,597.852,114.745,36.346,43,234,68600.562,199771,597.852,196.539,127.001,37,575,117501.523,342175,597.852,166.617,69.857,27,327,99612.656,290081,730.747,102.137,20.802,33,205,74636.438,217348,879.437,190.291,108.337,40,508,167348.547,487334,434.053,112.829,22.238,36,186,48973.766,142616,787.064,96.565,20.175,34,165,76003.148,221328,434.053,94.713,20.015,18,160,41110.340,119717,848.875,204.051,97.902,46,486,173214.094,504415,372.241,151.115,37.183,59,262,56251.355,163809,548.403,95.664,19.080,31,174,52462.668,152776,597.852,100.671,23.874,33,211,60186.672,175269
675,401.087,90.057,18.815,35,146,36120.797,105187,400.400,121.848,28.237,53,209,48787.988,142075,548.403,113.557,28.733,34,215,62274.863,181350,500.328,109.862,22.642,48,185,54967.055,160069,597.852,114.275,35.828,16,235,68319.664,198953,597.852,197.093,125.526,44,598,117832.562,343139,597.852,166.854,69.980,45,328,99754.133,290493,730.747,102.294,20.384,31,182,74751.125,217682,879.437,190.030,109.076,40,564,167119.500,486667,434.053,114.165,22.312,32,185,49553.418,144304,787.064,98.701,20.741,27,170,77683.727,226222,434.053,96.721,20.422,29,169,41981.879,122255,848.875,205.837,98.139,49,489,174729.844,508829,372.241,150.460,37.797,55,257,56007.543,163099,548.403,95.085,19.421,29,170,52145.027,151851,597.852,102.177,24.194,37,193,61086.715,177890
676,401.087,87.884,19.289,29,159,35249.258,102649,400.400,123.598,28.859,48,210,49488.516,144115,548.403,111.864,28.803,42,227,61346.664,178647,500.328,110.296,22.355,38,189,55184.082,160701,597.852,114.348,35.320,18,237,68363.273,199080,597.852,197.413,125.631,36,573,118023.828,343696,597.852,168.001,70.577,19,352,100439.898,292490,730.747,102.868,20.599,41,181,75170.758,218904,879.437,188.615,108.966,42,503,165875.375,483044,434.053,111.771,22.485,42,212,48514.645,141279,787.064,97.755,20.368,6,168,76939.250,224054,434.053,94.408,19.717,31,164,40978.133,119332,848.875,204.379,97.776,40,478,173492.594,505226,372.241,149.966,37.473,57,276,55823.484,162563,548.403,93.641,19.522,33,176,51352.812,149544,597.852,102.577,24.103,30,177,61326.062,178587
677,401.087,90.129,19.029,30,144,36149.641,105271,400.400,120.292,27.657,42,241,48165.066,140261,548.403,113.556,28.669,43,206,62274.520,181349,500.328,110.241,22.161,47,185,55156.609,160621,597.852,116.430,36.149,31,264,69607.742,202704,597.852,198.103,125.042,46,570,118436.250,344897,597.852,168.080,69.293,43,344,100487.281,292628,730.747,104.519,21.879,29,175,76377.109,222417,879.437,190.687,108.258,41,516,167697.094,488349,434.053,113.028,22.264,44,191,49060.301,142868,787.064,97.389,20.311,36,173,76651.141,223215,434.053,97.015,20.524,25,172,42109.621,122627,848.875,204.789,99.230,41,492,173840.453,506239,372.241,150.299,38.739,49,252,55947.449,162924,548.403,95.991,19.202,31,163,52641.578,153297,597.852,101.244,23.589,37,186,60528.695,176265
678,401.087,87.459,18.867,9,149,35078.590,102152,400.400,120.410,28.351,25,212,48212.113,140398,548.403,111.825,29.207,34,211,61325.031,178584,500.328,110.780,23.505,45,198,55426.520,161407,597.852,114.549,35.657,37,252,68483.461,199430,597.852,196.576,126.019,40,567,117523.164,342238,597.852,166.146,70.025,34,328,99330.727,289260,730.747,102.945,20.173,28,178,75227.078,219068,879.437,189.237,108.303,44,530,166421.719,484635,434.053,112.135,21.630,45,174,48672.605,141739,787.064,96.106,20.144,31,166,75641.211,220274,434.053,95.661,20.063,28,154,41521.727,120915,848.875,205.887,99.180,47,538,174772.078,508952,372.241,151.487,38.873,37,258,56389.742,164212,548.403,96.126,19.241,37,156,52716.094,153514,597.852,103.356,23.950,25,192,61791.363,179942
679,401.087,86.939,19.312,30,150,34870.148,101545,400.400,124.333,28.709,52,226,49782.805,144972,548.403,110.862,27.612,25,199,60796.887,177046,500.328,110.989,22.060,44,189,55530.910,161711,597.852,117.871,36.570,43,251,70469.320,205213,597.852,199.446,125.833,41,566,119239.109,347235,597.852,170.032,68.863,39,346,101653.805,296025,730.747,103.438,20.388,46,179,75586.953,220116,879.437,190.405,108.662,44,519,167449.500,487628,434.053,113.069,21.601,41,186,49077.812,142919,787.064,98.140,20.312,29,164,77242.812,224938,434.053,96.278,20.374,29,163,41789.578,121695,848.875,205.320,97.977,36,488,174290.984,507551,372.241,151.042,37.847,37,260,56223.883,163729,548.403,95.587,19.492,32,161,52420.430,152653,597.852,101.980,24.399,30,202,60968.930,177547
680,401.087,89.111,18.974,32,147,35741.344,104082,400.400,121.823,28.122,53,201,48778.027,142046,548.403,112.595,28.917,35,206,61747.410,179814,500.328,111.212,22.729,29,185,55642.516,162036,597.852,115.605,36.092,37,244,69114.625,201268,597.852,198.368,125.186,45,581,118594.898,345359,597.852,168.323,69.254,42,324,100632.539,293051,730.747,103.847,20.531,36,182,75886.055,220987,879.437,188.718,109.474,39,515,165965.688,483307,434.053,110.023,22.516,43,175,47755.738,139069,787.064,96.485,20.496,26,173,75939.969,221144,434.053,94.487,19.476,27,156,41012.129,119431,848.875,205.242,98.569,36,510,174224.703,507358,372.241,149.707,38.035,33,269,55726.988,162282,548.403,95.128,19.902,33,171,52168.719,151920,597.852,103.675,23.924,32,185,61982.293,180498
681,401.087,88.245,19.897,30,165,35393.824,103070,400.400,119.450,28.574,44,223,47827.852,139279,548.403,112.214,28.715,47,212,61538.281,179205,500.328,111.425,22.402,18,197,55748.969,162346,597.852,116.199,36.449,38,255,69469.695,202302,597.852,198.673,125.589,31,582,118776.898,345889,597.852,169.562,70.895,34,333,101373.250,295208,730.747,103.371,20.345,38,175,75538.195,219974,879.437,188.637,108.843,42,532,165894.266,483099,434.053,111.685,22.275,42,184,48477.215,141170,787.064,97.305,19.963,33,171,76585.203,223023,434.053,95.710,19.814,36,162,41543.020,120977,848.875,204.941,98.929,51,519,173968.875,506613,372.241,152.949,37.982,60,277,56934.027,165797,548.403,97.949,19.537,40,177,53715.375,156424,597.852,103.084,23.925,28,183,61628.938,179469
682,401.087,89.229,19.087,27,146,35788.730,104220,400.400,121.971,26.926,40,217,48837.094,142218,548.403,111.085,28.521,29,197,60919.137,177402,500.328,111.330,22.897,42,204,55701.578,162208,597.852,117.342,35.593,39,253,70153.055,204292,597.852,200.134,125.507,46,599,119650.844,348434,597.852,169.898,69.866,26,326,101574.133,295793,730.747,103.726,20.865,38,171,75797.453,220729,879.437,187.967,107.892,43,528,165305.344,481384,434.053,112.691,21.727,45,184,48913.668,142441,787.064,98.128,20.229,32,170,77233.195,224910,434.053,96.734,20.814,26,157,41987.715,122272,848.875,204.204,98.018,35,492,173343.891,504793,372.241,149.353,38.047,53,272,55595.469,161899,548.403,95.006,19.305,38,154,52101.758,151725,597.852,101.021,24.235,16,182,60395.801,175878
683,401.087,89.640,19.057,18,147,35953.562,104700,400.400,120.173,27.255,48,206,48117.336,140122,548.403,112.040,28.364,34,201,61443.160,178928,500.328,111.846,23.902,21,193,55959.812,162960,597.852,116.822,35.991,33,242,69842.281,203387,597.852,199.025,125.423,53,627,118987.742,346503,597.852,167.845,68.642,43,352,100346.836,292219,730.747,102.564,20.625,32,182,74948.234,218256,879.437,190.617,108.878,42,509,167635.625,488170,434.053,111.729,21.944,39,186,48496.102,141225,787.064,96.801,20.138,21,183,76188.930,221869,434.053,96.458,19.724,39,165,41867.871,121923,848.875,205.247,98.776,38,498,174228.828,507370,372.241,152.044,37.999,61,265,56597.156,164816,548.403,95.940,19.021,40,156,52613.762,153216,597.852,102.868,24.364,31,191,61499.820,179093
